songID^albumID
972337^248487
938090^528591
645033^19938
856413^245153
937235^220406
548740^964328
993560^201729
936166^91487
892233^255934
763730^205622
946179^170779
758465^250828
957582^164355
707337^89044
882817^184027
897531^242674
943824^212258
937364^112574
814796^345
785230^34452
815552^285899
820669^207404
933165^854277
758503^177120
506718^111308
877720^176680
740240^119580
759009^186641
748374^79068
916399^13754
954886^270234
936300^25795
747905^28960
795496^119847
828110^170846
743464^165286
783497^262432
510011^111628
756877^186990
897848^241323
942777^183248
797046^45220
917429^179565
921398^171065
768858^204450
852673^163574
523479^35469
975403^257219
748678^123107
758107^169880
608292^116125
836586^198996
849858^124369
843289^6539
974896^196094
500772^110862
761128^260321
975578^263324
904681^439421
925640^6187
901051^208191
800508^223678
853963^254100
575270^114789
851869^246143
826223^166920
637655^116471
828211^270869
850924^133332
745646^240985
809401^185784
751986^175668
899301^198336
810006^264871
716698^120804
989063^430166
832578^206781
892912^169735
963895^196130
836759^125049
674695^120029
912028^123399
941137^198140
799037^179090
793045^244786
753813^252845
917614^63341
970324^198816
936776^166397
926073^171116
804228^116789
792224^271266
987429^162648
518605^108316
984662^259748
749952^15062
852564^163573
953999^279533
887609^218574
753675^264925
871078^159589
831556^109291
912397^123442
927064^76009
758998^189358
813369^174754
854752^198216
909575^269686
561145^101340
769963^192226
869929^225661
898387^237770
863636^179244
791207^200610
977056^248558
849542^580782
755271^237730
890187^194314
822600^202439
869173^268581
995013^167395
846700^202368
975553^326498
883339^123399
930057^31623
899291^215749
997241^262890
806759^217090
741204^122760
831410^193936
833433^141173
996681^197211
806250^431755
552955^178417
921979^242119
666668^117675
808463^255857
950472^562878
777642^162184
911770^123383
929264^212080
887869^246664
915862^33492
771010^167007
508234^111484
895939^223727
889971^231354
850858^543966
865930^81535
884339^244371
967132^214163
825189^118835
695877^577890
664001^36845
763965^174587
915452^254126
830734^167642
923152^234628
695326^387338
935830^180953
748103^123067
749841^123165
942062^197244
762293^216858
954672^240443
517893^129819
787321^233546
667510^117723
877854^748228
750585^98902
920563^237172
904693^171981
922018^239177
907035^211129
530347^111055
516837^105867
858303^216664
891680^189648
660082^86322
885445^199322
970144^161813
977791^202138
822787^186542
654790^117219
917135^206821
914560^224455
979307^168044
786221^172283
935706^237966
976186^142359
823323^197451
961939^211079
937742^187949
773037^194218
791858^265206
793747^248988
825678^213161
607081^116069
914629^235415
806860^253310
991312^62272
600881^113503
699369^328817
744179^171679
801200^190531
947380^29765
953596^226231
802480^224296
983188^302083
843983^123903
796928^227553
533404^112316
822929^185946
840587^196718
512331^111801
796171^228139
946864^120417
508447^6328
974774^212498
924809^263345
983869^144319
656803^117259
899580^204476
561334^206760
909040^196815
557556^114172
796082^241289
902851^257831
929491^282431
773300^187407
882870^278917
759864^282562
748294^123088
840874^196546
681842^89789
998332^215792
826565^121511
850479^224835
769080^274723
888585^348834
542008^112964
891775^190875
757675^249525
719013^37693
907928^178525
855026^175112
767167^1399
702260^29910
691623^118648
823503^199208
736607^438755
522012^108794
762805^182729
816857^220069
506604^111361
568363^556391
908181^189460
979670^187923
697113^119167
877916^202941
950987^234563
509775^111608
867429^244219
742568^184940
848545^270019
704789^119739
577232^112530
831568^168832
982941^246140
955373^313766
943417^190154
926590^208674
819633^210970
962980^116771
869455^201228
869709^207554
913839^144033
959387^161753
705853^119845
870328^174284
999935^131330
860979^252714
684913^117710
919465^214466
951152^639824
868775^490471
818961^87817
797164^247357
861898^263699
727314^121759
922836^214885
966199^302002
806802^458507
890695^253081
795628^12723
952847^267986
667216^117718
792381^188244
641577^6496
965897^273869
849131^178380
992818^167130
909288^187994
999992^273683
864600^263772
841942^155442
773183^258977
799415^180008
899015^251112
793614^201369
800051^749749
784326^178023
826371^129738
889190^335669
986557^247790
737726^159897
877177^167116
825621^193111
716661^114687
902794^226763
996113^219022
638017^113775
953306^259814
844601^320968
943458^197424
967146^177948
923285^319982
683598^118272
528909^111989
985053^150622
898237^185105
740089^243303
748906^121084
748261^16773
760076^195273
977669^241929
671191^305478
814686^190872
690746^321302
718284^118049
993917^883242
951727^218412
737183^122303
503058^614537
963421^131367
932472^287847
863799^344674
832911^187508
827332^326737
916563^225315
832544^168521
752487^232556
830646^239942
775442^255532
662621^117520
644679^116897
718349^119913
579959^114983
726079^121631
829229^219906
658065^117324
989295^174559
900162^157169
693040^118477
973229^213177
732997^122208
830526^251410
846550^195992
757320^211401
931334^257831
859148^186042
965648^230248
781899^167938
829262^161260
877913^129634
837118^253385
880186^274168
992982^216071
850647^176178
934300^227728
822155^262812
843793^213349
953189^168554
729986^121750
707722^209884
923624^224359
812448^321263
823842^81227
896688^45892
960449^104578
556691^114175
853436^666681
875687^269719
979648^166236
899526^154762
863151^131441
919375^159617
786950^191550
780160^77655
715681^120702
964921^273197
917049^297682
837070^883082
996904^199536
794537^182629
999729^180119
776557^150355
904590^231494
869707^175471
982998^260637
986028^225933
979235^245403
880517^3569
901312^195209
906717^433594
946727^268144
868096^156718
940328^204860
995282^218714
932747^215348
558779^114251
915156^256673
941502^226155
842622^190803
873554^172393
819102^150866
906420^205796
816875^177241
641647^253495
791460^238468
804283^202667
893752^205563
846602^421747
768213^160133
931457^18946
769002^198244
765094^263613
819304^204622
954584^192859
977661^181266
500672^110845
969242^200623
914395^171902
769406^145063
939562^37869
865751^176972
692931^118811
803892^246758
830079^240223
839759^270038
895829^146085
803280^297163
672669^117946
783132^204904
774771^210655
877238^312359
602242^279417
712206^245329
940436^968841
740566^123069
984312^522927
889049^193694
793791^271483
704120^119686
798210^250932
901967^272973
877539^187737
695658^119013
656745^117259
971954^193462
913631^248215
905671^712065
990500^104650
823383^234155
771553^218260
785954^172637
505183^111271
890258^210153
849299^199853
942249^224181
664644^117602
895725^188870
850806^279944
707602^119975
583703^115111
826966^166452
562739^165183
972369^933
912441^326871
744507^516956
831315^205525
924521^229428
932476^110644
782246^238205
692953^118810
847382^215153
903585^242369
760924^216157
795971^232537
918729^239588
743732^208879
962652^161902
820459^215883
813479^273791
509192^107739
939823^295623
560913^114324
501680^109517
789008^183018
877726^189530
796452^293809
903759^204344
762253^202468
779756^234456
915136^210440
738437^49193
962296^222722
855561^317245
939234^272913
754810^327937
835535^185375
843054^215546
668974^117726
970984^174623
916651^179917
873082^273542
782447^186038
684046^18192
532081^112907
731126^122077
747629^123052
658813^117466
949105^253449
984578^300908
734024^122296
693326^118831
787772^188205
790928^260294
891268^210015
804216^171412
832799^214869
991105^179639
730870^342743
791845^142631
999585^318165
983962^126511
830650^196444
883973^126368
531577^112907
950015^202488
878412^221116
758999^373975
892611^250460
788428^256543
893804^298194
754929^277670
881861^138055
544380^133426
868490^200579
997422^180468
518698^213438
729378^121928
655345^117227
792622^49404
947676^274783
780182^17428
691552^64992
899274^215739
751541^294949
744002^190292
899006^202427
948689^107066
863512^206140
787707^4381
785761^255233
796327^200298
957341^107704
619686^93882
701994^119519
869547^235843
910046^172765
694897^32816
776177^193658
868466^277873
872511^231117
936483^241421
693096^118513
528360^112904
925843^249819
742425^281406
781093^188641
851584^245740
860344^178297
581201^56985
901416^66011
848049^121544
815064^178844
919850^171462
899500^225897
998639^207873
835626^11988
964804^854827
764756^175797
763723^273726
865918^208853
939071^39088
811738^182736
593726^171658
806335^253493
789541^242365
768593^204409
901707^202658
843135^556897
930412^268245
996623^272145
976247^199927
653257^237447
860707^204683
816947^282547
947806^195063
758674^259827
530385^150634
832063^155560
825795^209231
844001^167485
824866^213313
862489^113457
824991^210905
792006^248989
936888^161298
941450^199359
797566^212684
776337^241302
872780^194294
766237^252231
863868^287874
908883^278358
881055^268259
692401^118760
776971^263511
573367^114555
998626^245900
936625^241102
957930^284044
923174^260932
834731^164099
828801^46676
590013^115393
966494^169808
581289^20432
914303^54974
890836^274801
865505^201575
725239^121619
692505^114585
788150^186514
600083^115798
787003^188205
944299^166400
886657^271190
531659^909342
863722^265554
815287^281631
999650^152899
924092^271995
672398^90384
669122^866810
869603^203555
764976^249390
998219^258053
576393^332088
831726^369404
884692^108545
837398^527604
920909^257404
952587^202929
831458^283775
919742^261452
848131^180722
531448^112907
901648^171643
764299^7569
884272^69827
994307^237777
936823^199888
946984^103157
782534^266594
510137^111645
710308^120221
921497^215175
791152^210340
867559^202466
847688^198618
854809^209898
583676^115118
879836^315779
953647^177950
795271^78856
551089^621286
808661^253209
821483^226649
803634^238230
944441^191430
959910^215367
757930^157043
741944^207205
828377^148671
717346^120954
541774^113153
857468^168716
978839^566224
733899^120456
759877^246941
847995^209840
980711^721668
911565^123342
974554^194959
793193^190485
780976^247859
511497^241190
801058^150795
530443^237383
666770^117694
884709^308716
819916^207222
964027^200132
950817^254867
998905^206246
826979^171667
827272^171667
907124^161637
844906^224997
843926^133677
727373^122128
790237^278370
949870^171593
944895^193016
623043^2811
788919^203041
995981^265943
769331^172459
941470^190231
797373^281743
908492^283469
686946^118393
577922^114894
931541^211562
845452^112643
563377^114439
985577^582696
518713^90032
807252^217090
847408^164404
813274^268677
757768^213494
913627^192819
859679^186042
979789^193206
529824^104120
925683^9584
768927^258818
917136^153648
940861^184720
898346^131353
953793^220417
955511^208108
502067^360533
971559^238042
570689^114525
926045^241634
884198^311928
988222^369126
797785^173223
555157^114116
503154^79173
693558^553068
674085^129048
523349^112571
833233^275817
510900^536371
762816^246875
869965^177126
519535^41742
733311^112046
800272^172917
852762^122559
859693^632490
914445^184738
572472^934698
999517^195925
754952^151695
836135^203504
989630^350955
733852^299395
981434^217463
519857^111213
880230^234500
889556^160238
706996^118794
791360^179170
769119^207336
945489^155618
975270^130327
995652^209542
673339^118004
702438^117789
909481^272693
879782^253321
880191^147275
873511^241421
552810^113990
960086^220123
926333^22708
556733^88241
742438^142599
916103^265953
808959^61972
982504^213785
735596^122390
832722^204627
661634^132102
727406^116659
881671^190845
820880^26946
797334^255334
834037^196759
744537^161070
694632^118944
794693^239808
894197^240600
791733^246341
942437^207658
834115^177257
936946^174681
863692^148077
804551^180852
954756^266278
693858^28572
690934^103409
834933^171869
918445^162497
858108^6262
815359^212512
938290^176364
765100^233471
977873^227720
983741^240815
894440^150234
771904^239309
926530^167890
843489^169392
908200^186004
901187^230743
935628^173146
995401^32718
894693^273518
673654^118012
914021^206344
947311^153900
829461^472960
759792^224881
991044^173279
686766^247672
964793^208813
851194^218045
702623^559861
841130^226603
882252^297690
834534^307675
513747^1139
907083^466131
965491^254013
807990^126008
804197^177289
806895^255710
830653^208478
870890^235671
817917^280928
742768^944637
953188^277975
953946^276809
814976^256257
852272^197200
839476^345987
916148^158875
506669^111364
890303^182526
838792^187836
879715^170630
816791^201856
927999^192976
844691^567576
839510^126506
912933^121224
951710^616175
510719^192496
758127^263621
848167^178248
869300^352261
821331^279799
724337^156987
963754^296293
759780^239375
829663^218681
557688^114200
702307^45340
657883^116317
983844^296569
977969^66826
807593^197213
926049^173421
808385^281562
820214^133002
933500^771063
985769^218231
702657^119577
922426^206230
861972^174284
907350^240244
943034^250145
804439^200152
561177^50849
603095^115932
885018^265800
926788^231255
683109^115925
825302^197826
699383^119324
556763^107734
755433^803635
939583^270084
813768^438286
717404^109872
698836^119104
813695^217721
863065^299283
893866^162771
603737^115685
891673^589964
808679^185332
995081^269592
932729^255735
761912^217122
771090^387346
940480^164618
769694^295328
956964^172196
965847^177760
577466^114793
840325^264660
969151^169587
976536^259584
928861^177467
814470^193374
515494^603485
782650^6024
741785^122816
517305^163312
793721^244783
909035^43570
811161^166847
861149^296952
712263^100492
840943^166792
823289^202439
792857^172800
926080^234798
715959^120164
822077^249321
794812^36094
791060^215747
968676^191596
959036^207881
918611^6527
753957^219278
949370^129793
944133^173564
951383^193836
840315^196546
674659^117132
825258^224363
817475^242653
889648^187512
877165^137093
897031^247032
866935^273375
596626^115686
939885^365319
832875^245625
510102^93033
994135^247361
508957^111539
756260^247141
749759^123161
603477^113864
896391^219142
987886^205953
797626^232839
757381^255030
749129^123133
802235^126103
971562^183371
849657^197691
604250^62287
758043^269163
621716^116315
840845^186138
710093^120194
978385^210544
554339^114075
764322^89162
832370^306918
765691^210427
775410^255532
737637^122337
879113^227753
902214^245256
758153^166642
726461^240376
828023^208512
914923^190545
831174^270093
802652^266794
888245^227704
842190^183236
996986^430783
854530^187334
980170^147083
783092^238612
828494^126162
704896^119749
953798^38574
770824^207011
984808^183694
910069^445212
935816^248955
784199^290393
838572^525458
800204^237281
887803^230060
980228^200378
751473^270624
926904^148802
974170^247783
842604^123903
980202^257097
739256^122616
859764^308127
943809^203939
912276^123422
646715^112491
881198^13527
718567^116173
831900^311901
782516^200741
976114^130329
521561^3838
528845^112906
762109^169001
810230^190132
928462^124579
883953^176783
925441^245039
983038^267274
994743^227501
875602^63341
722236^121376
824721^239088
750381^240816
886632^180206
875564^184867
818279^41771
813535^203883
925416^169592
773057^3709
783442^404737
942619^860585
809547^305737
789167^645357
780623^183547
841187^226612
896694^240241
927471^172799
766429^200764
685793^118345
772150^159187
928439^27941
774843^168980
966291^196377
755832^185943
835208^164102
744213^227981
841089^639780
770612^260301
517129^112123
769324^251901
754064^280584
878441^248241
698698^313532
888745^282634
985306^197190
811183^183937
739395^121286
740614^156987
979152^194866
795560^12723
854721^207530
977679^167969
850580^198566
746226^122955
691838^53366
758171^178692
862278^195101
628126^116473
856706^324794
988748^262199
586418^114982
821529^248292
783759^294005
899176^192773
696413^322518
791179^211937
529013^112944
930736^202648
528960^111055
765713^421524
841120^173053
754720^254187
811145^309306
957379^197949
981753^203285
956606^171155
937348^203265
970287^271228
839179^159249
744656^772724
874517^616835
825026^311725
750481^162915
923008^288711
770002^173443
925371^196411
917808^214349
978930^207206
601843^115896
979776^201084
671957^42107
809322^275675
858912^200660
806340^226874
922456^194327
824565^119504
916742^180487
711331^476117
797238^197885
779502^601250
778931^175217
829371^161260
742460^339139
969556^14171
885093^3271
976831^233569
528457^342528
932222^174168
782935^207796
844513^179120
778447^1018
998799^277771
699204^119316
989112^209021
642949^869833
937799^203465
639032^99512
769717^255003
978026^193425
831834^155558
937283^109773
998642^199326
942097^195147
820028^133049
737383^122483
952779^632570
931037^211379
761349^234371
916835^942911
993120^205317
973011^177506
962283^190988
582725^89468
787258^127357
851828^197200
869678^189249
773272^191944
521079^109205
794564^217468
975787^205804
504558^17097
873632^200331
659010^117364
924736^132531
865157^172942
788070^202439
925261^257460
567717^112313
639375^116690
994295^231157
923462^242161
902699^245663
845595^289986
713040^119772
882792^765539
913196^109305
972342^197266
901037^184904
841698^173987
962178^462006
849698^185351
817398^185332
799198^262536
904948^117531
965688^216563
859099^190007
571940^114338
803651^213179
951739^175040
913417^250430
999861^227619
898672^30896
896526^238810
930688^183901
866965^162687
521104^112112
810258^175840
864732^254300
795103^302960
728227^121833
876907^294069
610251^116204
848092^193770
764566^120690
538295^111083
983102^202857
758799^213127
778377^168832
898513^167613
890710^211191
903248^283577
943429^209950
915082^311975
984094^280262
584979^861808
668144^46474
704885^117467
569238^790800
672975^117982
805838^173699
904332^211462
756325^205117
717721^120906
691899^187551
870591^208768
860756^144369
570722^238414
804397^228729
973541^215251
705075^280184
806326^176980
672544^377254
594139^120327
976319^175471
911647^111471
845017^194741
621713^100263
785690^240864
993773^201904
530681^113034
877240^248738
563319^20891
945538^520427
683636^118272
933514^174478
849120^231701
908899^212746
743983^9901
889013^180594
990684^214971
771356^40378
886094^477944
896089^219686
883718^175583
515902^37744
504010^366652
921780^209923
836354^29310
971754^163101
818686^271427
812951^245604
963297^266061
931633^200462
902382^204560
576493^159116
894231^223044
772599^245839
771350^301468
791106^77982
904470^175361
808212^170859
768541^134251
580748^519800
923431^210033
567801^121678
757683^257309
905957^258212
829648^233359
765303^271226
770670^189382
836369^212493
772320^186675
667172^117715
568894^113864
673834^118017
757294^284605
777255^259471
968820^829796
788417^315513
919906^248876
574849^291443
701181^119227
795906^310898
879530^175767
981219^179304
534637^3305
790792^185935
748204^123081
764532^521645
859445^259238
948246^159876
811320^315304
850300^216775
970965^171201
758816^224747
926763^218052
554998^6153
755483^171983
800524^172917
888356^244897
909175^217888
808890^241534
852710^134492
896720^213506
986748^229798
680081^118192
810936^175838
779216^189600
813393^352630
953437^180400
570737^64998
730946^760821
839702^455852
943218^30844
982620^211433
756807^20205
935050^715734
977960^238215
810894^479547
987029^258085
933146^278000
757299^224079
862542^197890
907130^186771
946927^270223
607467^86269
790191^201450
846410^199999
779383^167247
975751^558505
978624^231813
728985^152645
688428^114179
782231^178815
836967^148787
943681^26754
522101^125319
853754^176578
883070^223413
793287^181117
846324^246371
750442^201204
950649^231304
983667^271406
924552^180871
850779^177510
826273^157744
955349^180594
696371^118934
999357^177562
723346^107115
941034^196750
959767^185781
953749^327730
880918^302442
696240^119073
917690^245732
890342^237218
990438^15140
796781^125790
767581^205873
779952^224465
791920^30360
896410^214898
956443^187588
931269^828322
788408^148975
826988^179284
877179^257025
841100^187735
965353^177803
901632^186649
809398^190921
839360^126506
737184^122471
959375^222980
992909^198935
938118^188525
723356^121458
528213^111055
915422^190063
987875^258923
847745^111990
964827^19151
830183^6553
648709^116996
900640^228221
